account,date,total_pnl,total_volume,total_fee,trade_count,buy_count,sell_count,avg_exec_price,coins_traded,net_pnl,buy_ratio
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-24,0.0,20814.91,2.91327,42,42,0,13.957957142857143,2,-2.91327,1.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-25,826.548369,120866.0,10.378791,193,139,54,9.8970207253886,2,816.169578,0.7202
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-26,0.0,14996.51,1.999079,20,20,0,251.77359300000003,3,-1.999079,1.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-27,0.0,9992.43,2.997722,13,13,0,0.9935738461538463,1,-2.997722,1.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-28,1011.258943,122779.16,17.835655,197,141,56,11.05273807106599,2,993.4232880000001,0.7157
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,625.512206,54119.310000000005,2.793128,32,16,16,1.17400625,1,622.719078,0.5
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,60.171373,41276.27,2.7102749999999998,176,160,16,10.519912670454545,3,57.461098,0.9091
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-04,0.0,14771.07,0.738537,40,40,0,17.8383,1,-0.738537,1.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-14,0.0,6999.83,0.699979,8,8,0,13.469625,1,-0.699979,1.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-15,73.34455,19270.35,3.9631380000000003,21,9,12,4.028480952380953,1,69.381412,0.4286
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-16,100.22198900000001,18802.76,2.990934,47,19,28,4.044170212765957,1,97.23105500000001,0.4043
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-17,18.57004,3949.9700000000003,0.645079,13,6,7,4.0062461538461545,1,17.924961,0.4615
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-23,6653.134804,492035.18,40.63173124,550,335,215,706.6779563636363,3,6612.503072760001,0.6091
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-24,1279.688605,442781.33,37.2493389753,334,269,65,86282.26940119761,3,1242.4392660247001,0.8054
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-25,4058.112969,203554.35,16.8622330082,138,95,43,39767.3355942029,4,4041.2507359918,0.6884
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-26,0.0,21299.96,0.66920957,50,50,0,17.868,2,-0.66920957,1.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-27,147.309165,39485.85,4.8708811662,46,42,4,93989.04347826086,1,142.4382838338,0.913
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-28,474.245409,171434.73,10.3046254701,155,134,21,93642.96774193548,1,463.9407835299,0.8645
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-29,1189.49741,270016.77999999997,19.0121721531,214,121,93,31886.814355140188,2,1170.4852378469,0.5654
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-30,1555.834562,273902.59,13.2328752555,345,222,123,48441.12617101449,2,1542.6016867445,0.6435
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-01,1449.529436,325695.48,27.8552032658,288,187,101,48556.514246527775,2,1421.6742327342001,0.6493
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,0.0,148506.99,51.977449,16,16,0,2968.3,1,-51.977449,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-04,-14176.51042,134929.87,48.482797000000005,10,8,2,537.0943540000001,2,-14224.993217000001,0.8
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-05,0.0,20107.61,36.606680000000004,2,2,0,0.12842,1,-36.606680000000004,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,0.0,500.0,0.2136618,1,1,0,0.23401,1,-0.2136618,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,-40.712216999999995,459.28,0.160745,4,0,4,0.2162425,1,-40.872961999999994,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,0.0,500.0,0.08139447,2,2,0,0.61428,1,-0.08139447,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-17,-288.283113,211.7,0.021169,1,0,1,0.26012,1,-288.304282,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-18,0.0,0.01,0.0,1,0,1,0.31618,1,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-21,0.0,2000.28,0.700099,2,2,0,2624.7,1,-0.700099,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,0.0,0.11,0.0,1,0,1,0.11756,1,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-10,-219.729659,1780.54,0.62319,2,0,2,2336.5,1,-220.352849,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-17,0.0,499.72,0.174901,1,1,0,67621.0,1,-0.174901,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-28,167.28016200000002,1500.9299999999998,0.275335,4,0,4,16947.8713725,2,167.004827,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-07,3360.9281,19837.95,1.87150338,95,47,48,2.272259052631579,3,3359.05659662,0.4947
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-13,0.0,200.04,0.070012,1,1,0,3273.9,1,-0.070012,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-18,693.220788,1677.08,0.572741,9,0,9,0.2299377777777778,1,692.648047,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-21,2.83504,202.87,0.071004,1,0,1,3320.3,1,2.764036,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-29,0.0,121009.49,4.22740322,21,21,0,2.8625,1,-4.22740322,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,34709.852428,52243.57,9.36078833,61,12,49,14.439604098360656,3,34700.49163967,0.1967
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,0.0,99999.98,2.2150486799999998,34,34,0,9.21134705882353,1,-2.2150486799999998,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,0.0,109744.79000000001,2.38649766,8,8,0,13.4475,1,-2.38649766,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,994.238977,2475.02,0.620024,15,0,15,0.2257566666666667,1,993.618953,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,2512.437585,5497.650000000001,1.8742159999999999,4,0,4,0.177631675,2,2510.563369,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,2069.35811,2499.82,0.334015,13,0,13,24.011153846153846,1,2069.024095,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,256.200336,299.74,0.029973,1,0,1,28.465,1,256.170363,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,23353.625678,57160.03,4.49421197,12,1,11,30.54258333333333,1,23349.13146603,0.0833
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,556.803152,1065.4699999999998,0.356291,5,0,5,0.282728,1,556.4468609999999,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,7013.428624,9951.42,3.482992,12,0,12,18.162,2,7009.945632,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,2806.434723,4780.9800000000005,1.670433,8,0,8,12.866624999999999,2,2804.76429,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,12084.434144,55433.34,14.877165,56,0,56,1.9838116071428573,3,12069.556979,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,0.0,0.23,0.0,3,0,3,6.9806766666666675,3,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,20.596691,999.91,0.349967,1,0,1,22.72,1,20.246724,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,30.785143,499.64,0.174872,2,0,2,23.7135,1,30.610271,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,-1121.6509429999999,2501.41,0.8754900000000001,2,0,2,15.363,1,-1122.5264329999998,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,-920.33629,1000.85,0.350298,1,0,1,11.592,1,-920.6865879999999,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,-965.1214130000001,1602.02,0.31047,3,0,3,13.878333333333332,1,-965.4318830000001,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,-53.631353999999995,129.06,0.045167,2,0,2,15.719,1,-53.676520999999994,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,0.0,78277.3,3.50139761,44,44,0,7.825377272727272,1,-3.50139761,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,20925.513222,565317.04,197.860887,145,40,105,146.23901172413792,2,20727.652335000002,0.2759
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,0.0,0.1,0.0,1,0,1,11.076,1,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,0.0,152639.03,51.286693,21,21,0,0.6101828571428571,1,-51.286693,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,0.0,31505.8,10.585937999999999,9,9,0,0.6298922222222223,1,-10.585937999999999,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,0.0,27647.7,9.289627,4,4,0,0.5529000000000001,1,-9.289627,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,0.0,93534.85,31.427672,38,38,0,0.6229794736842106,1,-31.427672,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,0.0,94574.77,31.777091000000002,33,33,0,0.27840069696969694,2,-31.777091000000002,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,622.41079,10298.349999999999,3.460236,13,7,6,12.813307692307692,1,618.950554,0.5385
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,5615.909695,47249.91,15.875953,19,0,19,0.07877736842105262,1,5600.0337420000005,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,2513.430964,101827.89,34.214136,45,21,24,0.08500535555555556,1,2479.216828,0.4667
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,0.0,51130.65,17.179883,21,21,0,0.08519371428571429,1,-17.179883,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28100.700490000003,79230.9,26.621557,28,0,28,0.13202142857142857,1,28074.078933000004,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,2587.44383,203141.35,68.25541199999999,87,70,17,6.279302413793103,2,2519.188418,0.8046
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,7480.21054,141050.08000000002,47.392782000000004,55,24,31,0.11833381818181818,1,7432.817758,0.4364
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,0.0,7875.4800000000005,0.787545,4,4,0,51152.7,2,-0.787545,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,39.7705,7158.62,2.505516,1,0,1,98999.0,1,37.264984,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,15.24474,771.87,0.270154,1,0,1,3934.1,1,14.974586,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,0.0,960.4,0.09603800000000001,3,3,0,96040.0,1,-0.09603800000000001,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,3.43,963.83,0.33734,1,0,1,96383.0,1,3.0926600000000004,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,-1017.424213,665417.81,66.44175718,125,82,43,82999.616,2,-1083.86597018,0.656
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,-1646.3529,331712.01,33.171181000000004,35,2,33,83160.05714285714,2,-1679.524081,0.0571
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,0.0,82436.02,8.243589,21,21,0,82436.0,1,-8.243589,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,5304.480047,761891.37,42.4138180394,162,50,112,83580.21604938271,2,5262.0662289606,0.3086
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,0.0,84870.0,8.487,1,1,0,84870.0,1,-8.487,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,5070.619785,345112.98,55.854544000000004,23,6,17,86804.91304347826,2,5014.765241,0.2609
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,0.0,87100.0,8.71,1,1,0,87100.0,1,-8.71,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,2087.063794,437399.01,65.774139,27,24,3,87510.37037037036,1,2021.289655,0.8889
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,894.0,347421.98,78.29369,21,15,6,86749.42857142857,1,815.70631,0.7143
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,1342.0,347258.0,78.365291,54,50,4,86418.81481481482,1,1263.634709,0.9259
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,2020.0,340220.0,34.021999,8,7,1,83326.25,1,1985.978001,0.875
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,2400.0,333099.99,33.309998,8,7,1,82768.75,1,2366.690002,0.875
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,0.0,38053.979999999996,3.805396,17,17,0,76108.0,1,-3.805396,1.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,5246.0,208500.0,20.849999,7,0,7,83400.0,1,5225.150001,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,0.0,20099.91,0.0066152269999999996,14,14,0,1483.0358571428571,2,-0.0066152269999999996,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,0.0,50005.83,12.501455,9,7,2,11038.3,2,-12.501455,0.7778
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,-205.43473700000007,113203.35,28.300831000000002,11,5,6,8031.868818181818,4,-233.73556800000006,0.4545
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,-24.632033999999997,10609.95,2.652489,2,2,0,2.982,1,-27.284522999999997,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,0.0,15348.77,3.8371890000000004,3,3,0,0.3847066666666667,1,-3.8371890000000004,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,304.982785,116278.02,29.069499,14,3,11,802.5418592857143,3,275.91328599999997,0.2143
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,0.0,31164.179999999997,7.791045,2,2,0,2178.1000000000004,1,-7.791045,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,1000.5386120000001,91602.41,22.900596,15,5,10,447.8019113333333,2,977.6380160000001,0.3333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,162.732282,141636.79,35.409187,18,10,8,6.722871666666666,2,127.323095,0.5556
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,537.211402,125233.97,31.308469,49,22,27,91.84020408163265,1,505.902933,0.449
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,141.832675,88874.28,22.218566000000003,10,8,2,30692.8325,2,119.61410899999998,0.8
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,146.936704,78438.25,19.609555,13,5,8,3.0702846153846153,2,127.32714899999999,0.3846
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,1008.619956,402954.94,100.738715,39,21,18,13680.54118025641,4,907.881241,0.5385
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,-245.081348,59948.51,14.987124999999999,3,2,1,2275.4,1,-260.068473,0.6667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,-704.8892269999999,171411.06,42.852747,28,15,13,0.37319214285714286,2,-747.7419739999999,0.5357
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,-970.730876,100117.25,25.0293,23,10,13,0.4032943478260869,2,-995.760176,0.4348
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,508.92214299999995,569559.72,142.389901,50,31,19,3836.17816,4,366.53224199999994,0.62
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,354.998648,702550.21,175.637526,52,20,32,13421.615271153847,3,179.361122,0.3846
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,264239.52999999997,66.059867,18,10,8,10373.330666666667,3,-195.591327,0.5556
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,783.979116,121348.74,30.337176,17,9,8,10199.892598764705,2,753.64194,0.5294
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,866.015507,394499.36,98.624811,67,32,35,738.8837898507463,6,767.3906959999999,0.4776
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,-67.60364,99792.54000000001,24.948132,5,2,3,2212.62,1,-92.551772,0.4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,164.141565,1703942.66,425.985639,66,31,35,30495.46818181818,2,-261.844074,0.4697
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,135.58166400000002,298521.4,74.630342,22,11,11,6586.107318181818,3,60.95132200000002,0.5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,-835.681235,1048850.06,262.212464,97,52,45,7513.911021649485,8,-1097.893699,0.5361
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,-269.874439,1522452.43,380.613064,128,40,88,15078.63093734375,6,-650.4875030000001,0.3125
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,-826.349863,870051.97,204.012928,70,28,42,14127.109546714286,6,-1030.362791,0.4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,-1517.091342,2057479.48,434.044865,193,92,101,12914.76879230052,5,-1951.136207,0.4767
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,-164.08950099999998,259180.22999999998,64.795045,19,11,8,8563.779684210527,3,-228.884546,0.5789
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,-1925.519024,200082.27,49.480726999999995,7,5,2,39774.47142857143,2,-1974.9997509999998,0.7143
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,0.0,50006.24,12.501555,5,5,0,42354.8,1,-12.501555,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,939.6285419999999,52945.25,13.236312,3,0,3,28694.461933333336,2,926.3922299999999,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,813.2741110000001,800831.03,159.707606,53,31,22,20112.302,2,653.566505,0.5849
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,68.93319,424631.52999999997,92.657901,46,18,28,24363.11304347826,2,-23.724711,0.3913
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,-385.215235,426902.16,92.685441,39,27,12,17180.44358974359,3,-477.900676,0.6923
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,-146.57487000000003,1070090.51,267.522583,106,60,46,14671.724672933962,16,-414.09745300000003,0.566
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,266.58114600000005,103129.74,25.78243,11,3,8,19141.940333454546,4,240.79871600000004,0.2727
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,209.39217099999996,283856.41,63.358518000000004,37,23,14,11939.310517567566,7,146.03365299999996,0.6216
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,-369.2447299999998,414518.93000000005,85.72457,45,33,12,11768.913676111111,8,-454.96929999999975,0.7333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,-2808.353815,965084.59,227.771095,68,27,41,16861.48394732353,4,-3036.12491,0.3971
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,-3093.6293849999997,66566.13,16.641532,6,0,6,87.95416666666667,1,-3110.270917,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,0.0,2517.41,0.629351,3,3,0,0.045518,1,-0.629351,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,484.847102,412139.32,103.034807,72,20,52,16071.2057415,10,381.812295,0.2778
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,-173.65419100000003,401011.38,100.25281,49,28,21,27371.991836734695,2,-273.90700100000004,0.5714
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,-799.840817,6305647.13,1549.411475,859,470,389,28200.90456028405,8,-2349.252292,0.5471
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,0.0,2008.18,0.5020439999999999,6,6,0,0.07612616666666668,3,-0.5020439999999999,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.423473,474278.43,91.569636,42,19,23,15601.771341142858,3,364.853837,0.4524
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,223.30918699999998,603820.0,109.662349,56,18,38,29939.640223214286,3,113.64683799999997,0.3214
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,47.62389499999999,203187.53,50.52688,35,19,16,12108.636457142857,4,-2.902985000000008,0.5429
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,-33.45419400000003,770198.26,165.549465,72,33,39,15958.2223625,4,-199.00365900000003,0.4583
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,-215.615907,8047153.41,988.606997,1088,518,570,22118.307961134193,5,-1204.222904,0.4761
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,241.24212,6758.73,0.339693,15,7,8,3.98582,2,240.902427,0.4667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,770.756024,26051.12,3.0028870000000003,10,2,8,10.0228845,5,767.753137,0.2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,983.443176,212311.82,24.955292,34,23,11,17890.449081970586,5,958.487884,0.6765
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,913.8817869999998,227247.69999999998,27.111911,16,11,5,28717.7418125,3,886.7698759999998,0.6875
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,559.44389,1999.99,-0.039992,14,0,14,0.06054285714285714,1,559.483882,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,191.29666400000002,102701.18,12.175298,23,7,16,26259.038691130438,4,179.12136600000002,0.3043
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,816.0903969999999,108750.16,27.187538,11,3,8,15737.405830818181,4,788.9028589999999,0.2727
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,0.0,100752.64,24.985659,12,10,2,10526.548916666667,3,-24.985659,0.8333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,259.62944200000004,203758.88,50.737215,30,25,5,10659.106006666667,4,208.89222700000005,0.8333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,-8.05898,50003.09,12.500769,6,3,3,2.0191,1,-20.559749,0.5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,210.315294,1710.3,0.427573,4,0,4,0.048147999999999996,1,209.887721,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,0.0,10005.6,2.501399,1,1,0,1.0006,1,-2.501399,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,0.0,5000.64,1.25016,2,2,0,0.922385,1,-1.25016,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,0.0,499.96999999999997,-0.009998,2,0,2,0.0674,1,0.009998,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,576.38114,2576.32,0.374085,8,0,8,6.595604,3,576.0070549999999,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,1320.804256,24827.09,6.2067689999999995,7,0,7,0.29677014285714287,3,1314.597487,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,-1443.814567,2943.77,0.735937,7,7,0,0.14138714285714285,1,-1444.5505039999998,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,1026.004099,3776.71,0.94417,13,0,13,7.420508846153846,6,1025.059929,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,388.830831,75909.83,26.568427,19,6,13,52.141251315789475,4,362.262404,0.3158
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,0.0,10000.0,0.999999,2,0,2,0.00899,1,-0.999999,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,0.0,7502.61,2.6259129999999997,2,2,0,27.2825,2,-2.6259129999999997,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,212.3193,5214.47,1.825065,1,0,1,14.22,1,210.494235,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,-174.00152,29828.420000000002,5.439754,10,8,2,30.2006,2,-179.441274,0.8
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,3829.986976,71343.41,23.095237,10,6,4,1329.5935,3,3806.891739,0.6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,238.326075,10243.210000000001,3.58512,4,3,1,0.14666,1,234.740955,0.75
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,0.0,14999.89,1.4999850000000001,4,4,0,24.741249999999997,2,-1.4999850000000001,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,0.0,9999.66,0.999965,2,2,0,11.99,1,-0.999965,1.0
